SubjectID,UTMEasting,UTMNorthing,ObservationDate,ObservationTime,ObsTimeDate
M115,185958,9787621,7-May-09,2:20,39940.09753
M115,185958,9787623,7-May-09,2:40,39940.11131
M115,185950,9787650,7-May-09,3:00,39940.12525
M115,185815,9788271,7-May-09,3:20,39940.13936
M115,185366,9788674,7-May-09,3:40,39940.15306
M115,184768,9788907,7-May-09,4:00,39940.16693
M115,183977,9789339,7-May-09,4:20,39940.18082
M115,183978,9789336,7-May-09,4:40,39940.19471
M115,183975,9789351,7-May-09,5:00,39940.20897
M115,183975,9789344,7-May-09,5:20,39940.22284
M115,183052,9789766,7-May-09,5:40,39940.23634
M115,181585,9790160,7-May-09,6:00,39940.2505
M115,180105,9790608,7-May-09,6:20,39940.26453
M115,178839,9790968,7-May-09,6:40,39940.27843
M115,178620,9790857,7-May-09,7:00,39940.2923
M115,178600,9790868,7-May-09,7:20,39940.30595
M115,178606,9790857,7-May-09,7:40,39940.3199
M115,178603,9790854,7-May-09,8:00,39940.33397
M115,178843,9790976,7-May-09,8:20,39940.34779
M115,178852,9790980,7-May-09,9:01,39940.37584
M115,178857,9790992,7-May-09,9:20,39940.38907
M115,178593,9790853,7-May-09,10:00,39940.4173
M115,178603,9790861,7-May-09,10:21,39940.43135
M115,178587,9790857,7-May-09,10:40,39940.44501
M115,178593,9790849,7-May-09,11:00,39940.45897
M115,178596,9790844,7-May-09,11:21,39940.47293
M115,178601,9790854,7-May-09,11:40,39940.48675
M115,178599,9790852,7-May-09,12:01,39940.5009
M115,178600,9790856,7-May-09,12:20,39940.51455
M115,178597,9790845,7-May-09,12:40,39940.52843
M115,178587,9790844,7-May-09,13:00,39940.54231
M115,178591,9790850,7-May-09,13:21,39940.5564
M115,178615,9790847,7-May-09,13:41,39940.57043
M115,178594,9790850,7-May-09,14:40,39940.61176
M115,178588,9790848,7-May-09,15:01,39940.62573
M115,178596,9790850,7-May-09,15:21,39940.63987
M115,178601,9790843,7-May-09,15:40,39940.65334
M115,178601,9790848,7-May-09,16:01,39940.66765
M115,178598,9790854,7-May-09,16:20,39940.68112
M115,178594,9790860,7-May-09,16:41,39940.69575
M115,178596,9790848,7-May-09,17:21,39940.72343
M115,178603,9790850,7-May-09,17:41,39940.73682
M115,178597,9790844,7-May-09,18:01,39940.75084
M115,178962,9790882,7-May-09,18:40,39940.77841
M115,180090,9790848,7-May-09,19:01,39940.79238
M115,180238,9792078,7-May-09,19:20,39940.80611
M115,180111,9791400,7-May-09,19:40,39940.8197
M115,180214,9790636,7-May-09,20:00,39940.83354
M115,179946,9792933,7-May-09,20:20,39940.84769
M115,180529,9793769,7-May-09,20:40,39940.86168
M115,180955,9792666,7-May-09,21:00,39940.87519
M115,180847,9791371,7-May-09,21:20,39940.8892
M115,181014,9791043,7-May-09,21:40,39940.90313
M115,180445,9791080,7-May-09,22:01,39940.91752
M115,180283,9791277,7-May-09,22:20,39940.93094
M115,180760,9791749,7-May-09,22:40,39940.94472
M115,181608,9791356,7-May-09,23:00,39940.95891
M115,182424,9790965,7-May-09,23:20,39940.97236
M115,183471,9790387,7-May-09,23:40,39940.98639
M115,184591,9790164,8-May-09,0:00,39941.00034
M115,185096,9789600,8-May-09,0:20,39941.01419
M115,184384,9788531,8-May-09,0:40,39941.02808
M115,184300,9788566,8-May-09,1:00,39941.04198
M115,184244,9788714,8-May-09,1:20,39941.05584
M115,183968,9789418,8-May-09,1:40,39941.0697
M115,183990,9789405,8-May-09,2:00,39941.0836
M115,184448,9790547,8-May-09,2:20,39941.09772
M115,184192,9791250,8-May-09,2:40,39941.11174
M115,184898,9790755,8-May-09,3:00,39941.12564
M115,184817,9789979,8-May-09,3:20,39941.13953
M115,183766,9789304,8-May-09,3:40,39941.15306
M115,182507,9789446,8-May-09,4:00,39941.16696
M115,181671,9789629,8-May-09,4:20,39941.18082
M115,181192,9790760,8-May-09,4:40,39941.19473
M115,180849,9791040,8-May-09,5:00,39941.20859
M115,180006,9790626,8-May-09,5:20,39941.2225
M115,178833,9790984,8-May-09,6:00,39941.25061
M115,178952,9790572,8-May-09,6:20,39941.26453
M115,179222,9790540,8-May-09,8:21,39941.34821
M115,179210,9790535,8-May-09,8:41,39941.36182
M115,179218,9790537,8-May-09,10:21,39941.43154
M115,179215,9790539,8-May-09,10:41,39941.44515
M115,179215,9790536,8-May-09,11:01,39941.45909
M115,179260,9790551,8-May-09,11:41,39941.48682
M115,179209,9790539,8-May-09,12:20,39941.51454
M115,179215,9790539,8-May-09,13:00,39941.54226
M115,178962,9790540,8-May-09,13:21,39941.55656
M115,178947,9790516,8-May-09,18:01,39941.7512
M115,179892,9790897,8-May-09,19:00,39941.7923
M115,180547,9791544,8-May-09,19:20,39941.80624
M115,180865,9791052,8-May-09,20:00,39941.83368
M115,181740,9790699,8-May-09,20:20,39941.84777
M115,182676,9790425,8-May-09,20:40,39941.86161
M115,183650,9790050,8-May-09,21:00,39941.87517
M115,184447,9790193,8-May-09,21:20,39941.88919
M115,185388,9789664,8-May-09,21:40,39941.90328
M115,185843,9788531,8-May-09,22:00,39941.91682
M115,186184,9787373,8-May-09,22:20,39941.93082
M115,186293,9786325,8-May-09,22:40,39941.94477
M115,185880,9785449,8-May-09,23:00,39941.95846
M115,185797,9785470,8-May-09,23:20,39941.97245
M115,185340,9785115,8-May-09,23:40,39941.9864
M115,184732,9784366,9-May-09,0:00,39942.00031
M115,184475,9784952,9-May-09,0:20,39942.01422
M115,184808,9785485,9-May-09,0:40,39942.02811
M115,184258,9785485,9-May-09,1:01,39942.04265
M115,184388,9786677,9-May-09,1:20,39942.05574
M115,184710,9787892,9-May-09,1:40,39942.06969
M115,185088,9788036,9-May-09,2:00,39942.08363
M115,184976,9788928,9-May-09,2:20,39942.09755
M115,185590,9789679,9-May-09,2:40,39942.11141
M115,185866,9789887,9-May-09,3:00,39942.12529
M115,185606,9790591,9-May-09,3:20,39942.1392
M115,185992,9790689,9-May-09,3:40,39942.15306
M115,185853,9791474,9-May-09,4:00,39942.16697
M115,185541,9792399,9-May-09,4:20,39942.18108
M115,185452,9792359,9-May-09,4:40,39942.19508
M115,185455,9792358,9-May-09,5:00,39942.20848
M115,185461,9792392,9-May-09,18:41,39942.77876
M115,185148,9791834,9-May-09,19:00,39942.79212
M115,185224,9790691,9-May-09,19:20,39942.80587
M115,185288,9789835,9-May-09,19:40,39942.81965
M115,185142,9789452,9-May-09,20:00,39942.83346
M115,185143,9789450,9-May-09,20:20,39942.84749
M115,185121,9789473,9-May-09,20:40,39942.86131
M115,184737,9788250,9-May-09,21:00,39942.87564
M115,184844,9787027,9-May-09,21:20,39942.88916
M115,184946,9785773,9-May-09,21:40,39942.9031
M115,184800,9785641,9-May-09,22:00,39942.917
M115,184607,9784593,9-May-09,22:20,39942.93086
M115,183484,9784497,9-May-09,22:40,39942.94457
M115,182260,9784598,9-May-09,23:00,39942.95859
M115,181386,9784752,9-May-09,23:20,39942.97256
M115,181554,9785399,9-May-09,23:40,39942.98626
M115,182002,9786579,10-May-09,0:00,39943.00022
M115,181835,9787991,10-May-09,0:20,39943.01419
M115,182183,9789341,10-May-09,0:40,39943.02844
M115,182890,9790286,10-May-09,1:00,39943.04223
M115,183156,9790994,10-May-09,1:20,39943.05574
M115,182865,9791581,10-May-09,1:40,39943.06972
M115,182897,9792069,10-May-09,2:00,39943.08391
M115,182451,9791552,10-May-09,2:20,39943.09738
M115,180754,9791626,10-May-09,2:40,39943.11133
M115,180748,9791621,10-May-09,3:00,39943.12528
M115,180750,9791624,10-May-09,3:20,39943.13921
M115,180750,9791627,10-May-09,3:40,39943.15313
M115,180710,9791569,10-May-09,4:00,39943.16699
M115,180512,9790821,10-May-09,4:20,39943.18109
M115,180263,9790251,10-May-09,4:40,39943.19479
M115,179215,9790556,10-May-09,5:40,39943.23675
M115,179218,9790546,10-May-09,6:00,39943.25066
M115,179220,9790552,10-May-09,6:20,39943.26432
M115,179215,9790560,10-May-09,6:40,39943.27828
M115,179211,9790535,10-May-09,7:00,39943.29228
M115,179219,9790543,10-May-09,7:20,39943.30586
M115,179225,9790550,10-May-09,7:40,39943.32012
M115,179196,9790515,10-May-09,8:21,39943.34793
M115,179497,9790733,10-May-09,18:40,39943.77804
M115,180334,9790662,10-May-09,19:00,39943.79223
M115,181191,9790525,10-May-09,19:20,39943.80617
M115,182318,9790735,10-May-09,19:40,39943.81965
M115,183286,9790629,10-May-09,20:00,39943.83375
M115,184120,9790823,10-May-09,20:20,39943.84779
M115,184982,9790537,10-May-09,20:41,39943.86184
M115,185809,9790411,10-May-09,21:00,39943.87557
M115,185866,9789887,10-May-09,21:20,39943.88946
M115,185562,9789398,10-May-09,21:40,39943.90296
M115,185737,9788589,10-May-09,22:00,39943.91694
M115,185982,9787576,10-May-09,22:20,39943.93073
M115,186122,9787509,10-May-09,22:40,39943.94476
M115,186547,9786673,10-May-09,23:00,39943.95867
M115,186292,9785919,10-May-09,23:20,39943.97243
M115,185736,9785618,10-May-09,23:40,39943.98675
M115,185184,9784604,11-May-09,0:00,39944.00017
M115,185476,9784376,11-May-09,0:20,39944.01448
M115,184745,9784172,11-May-09,0:40,39944.02794
M115,184722,9785466,11-May-09,1:00,39944.0423
M115,184767,9785615,11-May-09,1:20,39944.05573
M115,185228,9786066,11-May-09,1:40,39944.06976
M115,185697,9786575,11-May-09,2:00,39944.08366
M115,185761,9787133,11-May-09,2:20,39944.09756
M115,185637,9787463,11-May-09,2:40,39944.11141
M115,185636,9787460,11-May-09,3:00,39944.1253
M115,185638,9787462,11-May-09,3:20,39944.13926
M115,185637,9787456,11-May-09,3:40,39944.15328
M115,185446,9787926,11-May-09,4:00,39944.16681
M115,184343,9788532,11-May-09,4:20,39944.18082
M115,183998,9789362,11-May-09,4:40,39944.19471
M115,183973,9789346,11-May-09,5:00,39944.20858
M115,184460,9789909,11-May-09,5:20,39944.22285
M115,185002,9790838,11-May-09,5:40,39944.23645
M115,185253,9791412,11-May-09,6:00,39944.25029
M115,185489,9792293,11-May-09,6:20,39944.26442
M115,185533,9792396,11-May-09,6:40,39944.27818
M115,185499,9792397,11-May-09,7:00,39944.29223
M115,185499,9792394,11-May-09,7:20,39944.30619
M115,185491,9792396,11-May-09,7:40,39944.31994
M115,185458,9792392,11-May-09,18:20,39944.76439
M115,185458,9792393,11-May-09,18:40,39944.77796
M115,184471,9792357,11-May-09,19:20,39944.80604
M115,184304,9792096,11-May-09,19:40,39944.81994
M115,184141,9791621,11-May-09,20:00,39944.83358
M115,184215,9790695,11-May-09,20:20,39944.8475
M115,183876,9790248,11-May-09,20:40,39944.86144
M115,183933,9789443,11-May-09,21:00,39944.87545
M115,184340,9789259,11-May-09,21:20,39944.88919
M115,184631,9789141,11-May-09,21:40,39944.90308
M115,185441,9789398,11-May-09,22:00,39944.91733
M115,185551,9789353,11-May-09,22:20,39944.93116
M115,185543,9790035,11-May-09,22:40,39944.94475
M115,185099,9790479,11-May-09,23:00,39944.95858
M115,184133,9791177,11-May-09,23:20,39944.97251
M115,184521,9792288,11-May-09,23:40,39944.9864
M115,184402,9792851,12-May-09,0:00,39945.00024
M115,184495,9793978,12-May-09,0:20,39945.01414
M115,184739,9794712,12-May-09,0:40,39945.02809
M115,185555,9795537,12-May-09,1:00,39945.0423
M115,185930,9796368,12-May-09,1:20,39945.05573
M115,185758,9797203,12-May-09,1:40,39945.06971
M115,185675,9798192,12-May-09,2:00,39945.08363
M115,185925,9798964,12-May-09,2:20,39945.09753
M115,186328,9798665,12-May-09,2:40,39945.11175
M115,186698,9797754,12-May-09,3:00,39945.12528
M115,187338,9796877,12-May-09,3:20,39945.13914
M115,187800,9796051,12-May-09,3:40,39945.15329
M115,187939,9795335,12-May-09,4:00,39945.16699
M115,185695,9794226,12-May-09,4:20,39945.18103
M115,185221,9793186,12-May-09,4:40,39945.19483
M115,185419,9792386,12-May-09,5:00,39945.20897
M115,185441,9792346,12-May-09,5:20,39945.22242
M115,185453,9792358,12-May-09,5:40,39945.23675
M115,185455,9792356,12-May-09,6:00,39945.25035
M115,185455,9792360,12-May-09,6:20,39945.26418
M115,185457,9792357,12-May-09,6:40,39945.27808
M115,185465,9792372,12-May-09,7:01,39945.29238
M115,185458,9792360,12-May-09,7:20,39945.30619
